date,demand_mwh,year,month,week,day_of_week,is_weekend,is_holiday,is_day_before_holiday,is_day_after_holiday,is_bridge_day,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,wind_speed_max_kmh,solar_radiation_mj_m2,city_temperature_spread_c,temperature_range_c,heating_degree_days,cooling_degree_days,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,lag_1,lag_7,lag_14,lag_28,lag_364,rolling_mean_7,rolling_mean_28,rolling_mean_56,rolling_std_7,rolling_std_28,lag_1_minus_7
2024-04-06,604539.804,2024,4,14,5,True,False,False,False,False,18.380000000000003,23.64,13.68,0.0,17.12,19.894000000000002,5.899999999999999,9.96,0.0,0.0,0.9952176027737294,-0.09768276782171598,0.9933953517278383,-0.11474177602566749,671728.963,588708.264,603767.889,692419.871,531339.729,643757.399,655963.3125357144,677912.9749999999,52720.13094442809,51114.29106413856,83020.69900000002
2024-04-07,561830.999,2024,4,14,6,True,False,False,False,False,17.98,21.86,14.9,1.1400000000000001,14.160000000000002,17.452,3.5,6.959999999999999,0.019999999999999574,0.0,0.9933900548258936,-0.11478762552212701,0.9933953517278383,-0.11474177602566749,604539.804,561847.85,563702.618,627303.729,508947.86,646019.0475714287,652824.7387142858,676863.9196964286,50246.526172292266,51489.51305455406,42691.95400000003
2024-04-08,657510.236,2024,4,15,0,False,False,False,False,False,16.72,21.18,12.42,1.9400000000000002,22.92,19.014000000000003,8.3,8.76,1.2800000000000011,0.0,0.9912685467787256,-0.13185851571739118,0.9724190913312905,-0.23324045707043928,561830.999,623303.276,685192.419,717439.261,562915.862,646016.6402857143,650486.4269285714,675514.6873035714,50251.23105521678,54111.35016427477,-61472.277
2024-04-09,668332.691,2024,4,15,1,False,False,False,False,False,13.88,18.54,9.54,1.86,18.62,21.796,8.599999999999998,9.0,4.119999999999999,0.0,0.9888537064205885,-0.1488903868564548,0.9724190913312905,-0.23324045707043928,657510.236,694646.131,699802.428,716317.541,631802.137,650903.3488571428,648346.1046071427,674491.5612857144,49329.10519497587,52527.035833054055,-37135.89500000002
2024-04-10,668277.546,2024,4,15,2,False,False,False,False,False,14.700000000000001,20.96,8.82,0.0,13.82,24.378000000000004,6.200000000000001,12.14,3.299999999999999,0.0,0.986146248341595,-0.16587819893463143,0.9724190913312905,-0.23324045707043928,668332.691,688565.412,695408.52,716865.216,660115.2,647144.2860000001,646632.3599642857,673715.8187321428,46352.994903259656,50987.48212849346,-20232.72100000002
2024-04-11,666051.0,2024,4,15,3,False,False,False,False,False,16.840000000000003,22.86,10.9,0.0,15.360000000000001,24.592000000000002,7.9,11.959999999999999,1.1599999999999966,0.0,0.9831469737221499,-0.1828169249850199,0.9724190913312905,-0.23324045707043928,668277.546,677501.897,617996.902,717487.516,658532.314,644246.0194285715,644897.0860357143,672789.3590892857,43900.846943796816,49307.83015996975,-9224.351000000024
2024-04-12,664534.289,2024,4,15,4,False,False,False,False,False,17.78,24.36,11.180000000000001,0.0,11.44,25.28,3.3000000000000007,13.179999999999998,0.21999999999999886,0.0,0.9798567700958665,-0.1997015525660636,0.9724190913312905,-0.23324045707043928,666051.0,671728.963,573029.121,698375.264,664022.635,642610.177,643060.0676071428,671663.2932142856,42650.67036560465,47425.459966958486,-5677.962999999989
2024-04-13,585627.137,2024,4,15,5,True,False,False,False,False,19.160000000000004,26.560000000000002,11.92,0.0,11.3,25.494,2.099999999999998,14.640000000000002,0.0,0.0,0.9762766110869321,-0.21652708524481437,0.9724190913312905,-0.23324045707043928,664534.289,604539.804,588708.264,619190.554,592441.566,641582.3664285714,641851.4613571428,670712.1260535715,41912.301938477016,46383.336587875834,59994.484999999986
2024-04-14,543795.772,2024,4,15,6,True,False,False,False,False,18.92,25.980000000000004,11.66,0.0,12.940000000000001,25.452,3.099999999999998,14.320000000000004,0.0,0.0,0.9724075561219968,-0.23328854407545518,0.9724190913312905,-0.23324045707043928,585627.137,561830.999,561847.85,571959.711,547231.264,638880.5568571428,640652.7678928572,670022.9337678571,45180.350019117905,47412.92265250847,23796.138000000035
2024-04-15,648467.3,2024,4,16,0,False,False,False,False,False,18.62,24.360000000000003,13.040000000000001,0.66,12.560000000000002,21.354000000000003,7.200000000000001,11.320000000000002,0.0,0.0,0.9682507501166718,-0.2499809690726521,0.9373603151147408,-0.34836136359819486,543795.772,657510.236,623303.276,656466.182,634831.145,636304.0958571428,639646.9129285716,669287.5989464286,50506.763661672696,49189.66094334408,-113714.46400000004
2024-04-16,666104.149,2024,4,16,1,False,False,False,False,False,17.48,22.740000000000002,12.600000000000001,0.78,17.28,21.688000000000002,9.4,10.14,0.5199999999999996,0.0,0.9638074231367307,-0.26659942067929354,0.9373603151147408,-0.34836136359819486,648467.3,668332.691,694646.131,650942.94,654865.618,635012.2478571429,639361.2385714286,668552.494267857,49986.93180877875,49111.52856320465,-19865.390999999945
2024-04-17,661868.183,2024,4,16,2,False,False,False,False,False,15.960000000000003,20.62,11.82,1.34,16.48,20.792,9.100000000000001,8.8,2.0399999999999974,0.0,0.9590788900341131,-0.28313898122818354,0.9373603151147408,-0.34836136359819486,666104.149,668277.546,688565.412,677715.876,654950.573,634693.8847142857,639902.7103214285,667913.5815,49745.86249082882,49327.056096445645,-2173.396999999997
2024-04-18,666332.603,2024,4,16,3,False,False,False,False,False,15.2,19.9,10.84,1.4000000000000001,13.840000000000002,20.71,6.899999999999999,9.059999999999999,2.8000000000000007,0.0,0.9540665500578387,-0.2995947563972602,0.9373603151147408,-0.34836136359819486,661868.183,666051.0,677501.897,684131.084,656653.518,633778.2614285714,639336.7212857144,666920.8848928573,49079.21595016351,48966.71408200937,-4182.817000000039
2024-04-19,663124.782,2024,4,16,4,False,False,False,False,False,15.340000000000002,21.26,9.440000000000001,0.24000000000000002,17.46,24.936000000000003,7.6,11.82,2.6599999999999984,0.0,0.9487718864399473,-0.31596187665790293,0.9373603151147408,-0.34836136359819486,666332.603,664534.289,671728.963,675156.316,650980.32,633818.4904285715,638701.06125,665836.0822678572,49110.183603367994,48476.754372468946,1798.314000000013
2024-04-20,589557.074,2024,4,16,5,True,False,False,False,False,15.92,20.700000000000003,10.66,0.0,14.82,24.088,6.699999999999999,10.040000000000003,2.08,0.0,0.9431964659565866,-0.33223549871590435,0.9373603151147408,-0.34836136359819486,663124.782,585627.137,604539.804,603767.889,590495.8,633617.1322857143,638271.3636071428,664737.80875,48965.93276523355,48194.1470650248,77497.64500000002
2024-04-21,546008.854,2024,4,16,6,True,False,False,False,False,15.420000000000002,20.36,10.16,0.10000000000000002,16.240000000000002,24.358,7.499999999999998,10.2,2.5799999999999983,0.0,0.9373419384643772,-0.3484108069446808,0.9373603151147408,-0.34836136359819486,589557.074,543795.772,561830.999,563702.618,544376.883,634178.5518571428,637763.8345,663519.1843928572,48342.55919044074,48643.68816559544,45761.302000000025
2024-04-22,651354.591,2024,4,17,0,False,False,False,False,False,14.3,17.8,10.600000000000001,3.2200000000000006,18.98,22.234,8.7,7.199999999999999,3.6999999999999993,0.0,0.9312100364121947,-0.3644830148102912,0.8887267422037195,-0.45843732144314286,546008.854,648467.3,657510.236,685192.419,633779.346,634494.7064285715,637131.9143571429,662088.2061964286,47655.30265005747,49743.92141041759,-102458.446
2024-04-23,667541.496,2024,4,17,1,False,False,False,False,False,12.76,17.02,8.020000000000001,5.82,16.74,20.566000000000003,9.0,8.999999999999998,5.24,0.0,0.9248025743285089,-0.38044736628785164,0.8887267422037195,-0.45843732144314286,651354.591,666104.149,668332.691,699802.428,659059.16,634907.1765714287,635923.4205,660673.5763928572,47808.6439871316,48937.57852604302,-14749.55799999996
2024-04-24,675674.227,2024,4,17,2,False,False,False,False,False,13.600000000000001,19.32,7.640000000000001,0.06,16.34,24.622000000000003,7.399999999999999,11.68,4.399999999999999,0.0,0.9181214482844364,-0.39629913726891813,0.8887267422037195,-0.45843732144314286,667541.496,661868.183,668277.546,695408.52,661852.956,635112.5118571429,634771.2443571428,659269.9798214285,47967.78644244809,47743.11771489824,5673.313000000082
2024-04-25,691514.386,2024,4,17,3,False,False,False,False,False,14.06,18.46,9.3,0.8600000000000001,17.62,18.724,6.500000000000002,9.16,3.9399999999999995,0.0,0.9111686353326631,-0.41203363695942635,0.8887267422037195,-0.45843732144314286,675674.227,666332.603,666051.0,617996.902,666829.312,637084.8038571429,634066.4481785715,658263.8744464285,49510.282541479064,46953.9604861897,9341.623999999953
2024-04-26,675506.739,2024,4,17,4,False,False,False,False,False,14.32,17.8,10.3,2.2600000000000002,18.020000000000003,18.326,5.100000000000001,7.5,3.6799999999999997,0.0,0.9039461929224011,-0.42764620926777464,0.8887267422037195,-0.45843732144314286,691514.386,663124.782,664534.289,573029.121,661354.264,640682.2014285715,636692.0726071429,657472.1224285715,52795.46261526511,48064.46862279543,28389.60400000005
2024-04-27,611988.992,2024,4,17,5,True,False,False,False,False,15.120000000000001,18.400000000000002,12.42,2.7800000000000002,23.740000000000002,19.546,8.2,5.980000000000002,2.879999999999999,0.0,0.8964562582905575,-0.44313223418263453,0.8887267422037195,-0.45843732144314286,675506.739,589557.074,585627.137,588708.264,592081.712,642451.0524285715,640351.9875357143,656508.5423571429,53869.197125841274,46925.37907803542,85949.66499999992
2024-04-28,568776.214,2024,4,17,6,True,False,False,False,False,14.08,17.98,9.84,1.9400000000000002,13.56,20.536,5.899999999999999,8.14,3.92,0.0,0.8887010478292915,-0.45848712914008766,0.8887267422037195,-0.45843732144314286,611988.992,546008.854,543795.772,561847.85,542193.983,645655.6121428572,641183.4421071429,655535.7188392857,50776.67139003766,46176.710063211605,65980.13799999992
2024-04-29,672239.614,2024,4,18,0,False,False,False,False,False,14.100000000000001,17.48,10.5,5.1,13.580000000000002,17.0,3.9000000000000004,6.98,3.8999999999999986,0.0,0.8806828564301475,-0.47370635037968,0.8272226811273455,-0.5618742170882073,568776.214,651354.591,648467.3,623303.276,523889.313,648908.092142857,641430.8836785714,654590.4754107142,43544.110225695746,45752.452698053065,-82578.37699999998
2024-04-30,665002.708,2024,4,18,1,False,False,True,False,False,14.74,19.8,9.84,3.3800000000000003,19.24,20.128,5.700000000000001,9.96,3.26,0.0,0.8724040568049612,-0.48878539428899265,0.8272226811273455,-0.5618742170882073,672239.614,667541.496,666104.149,694646.131,622434.735,651891.6668571428,643178.6100357143,653426.2554464285,44445.84671460213,45968.50267427089,4698.1179999999
2024-05-01,568495.068,2024,5,18,2,False,True,False,False,False,14.26,17.040000000000003,11.500000000000002,3.5000000000000004,22.46,20.406,8.2,5.540000000000001,3.74,0.0,0.8638670987837349,-0.503719798736334,0.8272226811273455,-0.5618742170882073,665002.708,675674.227,661868.183,688565.412,660714.847,651528.9828571428,642119.9163571429,652383.0142499999,44306.99946759642,45071.87250598863,-10671.518999999971
2024-05-02,635501.984,2024,5,18,3,False,False,False,True,False,13.88,19.18,8.440000000000001,1.2600000000000002,18.240000000000002,24.444000000000003,8.000000000000002,10.739999999999998,4.119999999999999,0.0,0.8550745085896932,-0.518505144391157,0.8272226811273455,-0.5618742170882073,568495.068,691514.386,666332.603,677501.897,665290.908,636217.6744285714,637831.6897857144,649502.7609642857,52359.72729135593,46187.353990273055,-123019.31800000009
2024-05-03,652238.521,2024,5,18,4,False,False,False,False,False,15.600000000000001,21.520000000000003,9.219999999999999,0.020000000000000004,16.060000000000002,25.084000000000003,6.899999999999999,12.300000000000004,2.3999999999999986,0.0,0.8460288880917339,-0.533137056031809,0.8272226811273455,-0.5618742170882073,635501.984,675506.739,663124.782,671728.963,659616.923,628215.9027142858,636331.6928928571,647527.9129107142,46446.80416051983,45528.59805475095,-40004.75499999989
2024-05-04,593627.948,2024,5,18,5,True,False,False,False,False,18.44,24.6,12.24,0.34,18.0,24.964000000000002,6.899999999999999,12.360000000000001,0.0,0.0,0.8367329140344921,-0.5476112038402312,0.8272226811273455,-0.5618742170882073,652238.521,611988.992,589557.074,604539.804,590485.791,624891.8715714285,635635.6056785715,645799.4591071429,43218.73130133559,45114.47616254152,40249.52899999998
2024-05-05,555852.311,2024,5,18,6,True,False,False,False,False,18.62,23.32,13.780000000000001,2.3200000000000003,18.68,22.216,7.700000000000001,9.54,0.0,0.0,0.8271893372462497,-0.5619233046832195,0.8272226811273455,-0.5618742170882073,593627.948,568776.214,546008.854,561830.999,548502.085,622268.8652857143,635245.8965357143,644035.317625,44665.310726564545,45438.999759104205,24851.73399999994
2024-05-06,648228.123,2024,5,19,0,False,False,False,False,False,17.98,23.14,14.200000000000001,1.2000000000000002,16.32,21.136000000000003,8.5,8.94,0.019999999999999574,0.0,0.8174009818249189,-0.5760691233798758,0.7537388300638258,-0.6571740835227871,555852.311,672239.614,651354.591,657510.236,642369.829,620422.5934285715,635032.3719642857,642759.3994464285,47426.73963954347,45809.30300275707,-116387.30299999996
2024-05-07,652583.945,2024,5,19,1,False,False,False,False,False,17.28,22.32,12.46,1.6400000000000001,16.82,23.986,7.299999999999999,9.86,0.7199999999999989,0.0,0.8073707443023492,-0.5900444739548627,0.7537388300638258,-0.6571740835227871,648228.123,665002.708,667541.496,668332.691,668097.149,616992.3804285714,634700.8679285714,641523.4862678571,43782.708006495894,45674.00060291457,-16774.584999999963
2024-05-08,658873.053,2024,5,19,2,False,False,False,False,False,18.34,24.18,12.540000000000001,0.0,14.76,25.784000000000002,8.100000000000001,11.639999999999999,0.0,0.0,0.7971015927871943,-0.6038452208771035,0.7537388300638258,-0.6571740835227871,652583.945,568495.068,675674.227,668277.546,663531.114,615218.2714285714,634138.4127142858,640385.3863392858,41715.88186412866,45340.25024729368,84088.87699999998
2024-05-09,655891.305,2024,5,19,3,False,False,False,False,False,19.18,25.28,12.64,0.0,15.360000000000001,27.314,6.700000000000001,12.64,0.0,0.0,0.7865965660866021,-0.6174672802835514,0.7537388300638258,-0.6571740835227871,658873.053,635501.984,691514.386,666051.0,657135.64,628129.4121428571,633802.5379642857,639349.8119999999,38723.56761246805,45112.24567839133,23371.0689999999
2024-05-10,645699.657,2024,5,19,4,False,False,False,False,False,20.04,26.26,13.4,0.0,13.620000000000001,28.216,4.5,12.860000000000001,0.0,0.0,0.7758587728069828,-0.6309066211876704,0.7537388300638258,-0.6571740835227871,655891.305,652238.521,675506.739,664534.289,656184.255,631042.1722857143,633439.6917142858,638249.8796607143,40112.48103665967,44883.536985237864,3652.7840000001015
2024-05-11,580019.888,2024,5,19,5,True,False,False,False,False,20.12,25.34,14.440000000000001,1.46,15.880000000000003,26.858,4.899999999999999,10.899999999999999,0.0,0.0,0.7648913904341225,-0.6441592666722685,0.7537388300638258,-0.6571740835227871,645699.657,593627.948,611988.992,585627.137,585306.083,630108.0488571429,632767.0262857144,637309.2438214285,39609.585041105864,44540.08783393726,52071.70900000003
2024-05-12,541009.031,2024,5,19,6,True,False,False,False,False,19.5,24.42,14.18,0.30000000000000004,14.66,23.770000000000003,6.799999999999999,10.240000000000002,0.0,0.0,0.753697664392914,-0.6572212950663319,0.7537388300638258,-0.6571740835227871,580019.888,555852.311,568776.214,543795.772,542358.512,628164.0402857143,632566.7673928571,636609.7676428572,41962.457977329366,44771.88808337918,24167.57700000005
2024-05-13,646028.397,2024,5,20,0,False,False,False,False,False,19.8,25.3,14.680000000000001,2.74,18.240000000000002,23.888,6.800000000000001,10.62,0.0,0.0,0.742280907086982,-0.6700888411055113,0.6693393778020698,-0.7429567937124865,541009.031,648228.123,672239.614,648467.3,631619.964,626043.5717142858,632467.2409285714,636057.0769285716,46369.210365572755,44979.14953362184,-107219.09200000006
2024-05-14,665540.527,2024,5,20,1,False,False,False,False,False,17.82,21.740000000000002,14.340000000000002,6.720000000000001,16.72,20.726000000000003,7.699999999999999,7.4,0.17999999999999972,0.0,0.7306444969184916,-0.6827580970759147,0.6693393778020698,-0.7429567937124865,646028.397,652583.945,665002.708,666104.149,651749.949,625729.325142857,632380.13725,635870.6879107143,46200.955417896745,44949.36893678682,-6555.547999999952
2024-05-15,655349.807,2024,5,20,2,False,False,False,False,False,15.96,19.92,12.100000000000001,1.6600000000000001,14.620000000000001,22.388,6.100000000000001,7.82,2.039999999999999,0.0,0.7187918772884232,-0.6952253139408722,0.6693393778020698,-0.7429567937124865,665540.527,658873.053,568495.068,661868.183,643132.606,627580.2654285714,632360.0078928572,636131.3591071429,47691.629271128266,44933.83071993273,6667.474000000046
2024-05-16,661439.853,2024,5,20,3,False,False,False,False,False,16.200000000000003,20.380000000000003,11.66,2.5600000000000005,16.26,20.868000000000002,7.500000000000002,8.720000000000002,1.7999999999999972,0.0,0.7067265555776158,-0.7074868024503348,0.6693393778020698,-0.7429567937124865,655349.807,655891.305,635501.984,666332.603,651137.81,627076.9445714286,632127.20875,635731.9650178571,47323.50469042584,44791.95027631631,-541.4980000000214
2024-05-17,652048.475,2024,5,20,4,False,False,False,False,False,17.42,21.76,13.360000000000001,1.9400000000000004,12.96,21.998,8.0,8.4,0.5799999999999983,0.0,0.6944521021088763,-0.719538934232584,0.6693393778020698,-0.7429567937124865,661439.853,645699.657,652238.521,663124.782,646534.241,627869.5942857143,631952.4676785714,635326.7644642858,47929.16410510478,44662.92480626978,15740.195999999996
2024-05-18,584137.337,2024,5,20,5,True,False,False,False,False,17.2,21.840000000000003,12.36,1.5800000000000003,14.9,24.830000000000002,6.0,9.480000000000004,0.8000000000000007,0.0,0.6819721490904629,-0.7313781428679254,0.6693393778020698,-0.7429567937124865,652048.475,580019.888,593627.948,589557.074,576238.824,628776.5682857143,631556.8852857144,634914.1244464286,48380.74264661497,44425.02204040625,72028.58699999994
2024-05-19,545024.052,2024,5,20,6,True,False,False,False,False,17.18,21.240000000000002,13.34,2.36,15.940000000000001,20.682000000000002,6.300000000000001,7.900000000000002,0.8200000000000003,0.0,0.6692903895412567,-0.7430009249440493,0.6693393778020698,-0.7429567937124865,584137.337,541009.031,555852.311,546008.854,535466.982,629364.7752857143,631363.32325,634563.578875,47709.54261500892,44626.146672726776,43128.3060000001
2024-05-20,632021.971,2024,5,21,0,False,False,False,False,False,17.220000000000002,22.0,12.120000000000001,1.2400000000000002,16.520000000000003,24.450000000000003,6.0,9.879999999999999,0.7799999999999976,0.0,0.6564105761979381,-0.7544038410927472,0.5752465922225328,-0.8179800475172747,545024.052,646028.397,648228.123,651354.591,639422.481,629938.3497142857,631328.15175,634230.0330535715,46478.525295558466,44696.24220146844,-101004.34499999997
2024-05-21,656109.774,2024,5,21,1,False,False,False,False,False,17.72,22.1,13.340000000000002,1.2400000000000002,15.64,24.566000000000003,6.600000000000001,8.76,0.28000000000000114,0.0,0.6433365204044917,-0.765583517007675,0.5752465922225328,-0.8179800475172747,632021.971,665540.527,652583.945,667541.496,654198.935,627937.4317142857,630637.7010357144,633280.5607678572,45969.09474129683,44524.41473485733,-33518.55599999998
2024-05-22,659114.186,2024,5,21,2,False,False,False,False,False,17.840000000000003,22.42,13.0,2.6,15.080000000000002,23.782000000000004,6.700000000000001,9.420000000000002,0.1599999999999966,0.0,0.6300720909843687,-0.7765366444428655,0.5752465922225328,-0.8179800475172747,656109.774,655349.807,658873.053,675674.227,650279.581,626590.1812857144,630229.4252500001,632500.3348035713,44806.86059221643,44224.889851862485,759.966999999946
2024-05-23,657885.535,2024,5,21,3,False,False,False,False,False,18.46,23.220000000000002,12.92,0.12000000000000002,14.580000000000002,24.626,8.3,10.300000000000002,0.0,0.0,0.6166212130956382,-0.7872599821916922,0.5752465922225328,-0.8179800475172747,659114.186,661439.853,655891.305,691514.386,651724.712,627127.9497142857,629637.9952142857,631852.2216964287,45230.15031302238,43702.27942055067,-2325.667000000016
2024-05-24,652663.71,2024,5,21,4,False,False,False,False,False,19.42,24.860000000000003,14.02,0.020000000000000004,15.24,26.64,8.0,10.840000000000003,0.0,0.0,0.6029878670694714,-0.7977503570459932,0.5752465922225328,-0.8179800475172747,657885.535,652048.475,645699.657,675506.739,638249.622,626620.1900000001,628436.9648214286,632564.5187142857,44798.65435118042,42380.92495977858,5837.060000000056
2024-05-25,584566.506,2024,5,21,5,True,False,False,False,False,20.32,26.480000000000004,14.06,0.020000000000000004,16.840000000000003,27.418000000000003,5.800000000000001,12.420000000000003,0.0,0.0,0.5891760872322963,-0.8080046647350754,0.5752465922225328,-0.8179800475172747,652663.71,584137.337,580019.888,611988.992,566548.508,626708.0807142857,627621.1423571428,633986.5649464286,44857.42185444304,41654.92781153255,68526.3729999999
2024-05-26,543898.242,2024,5,21,6,True,False,False,False,False,20.580000000000002,25.82,14.700000000000001,0.27999999999999997,14.8,24.764000000000003,8.3,11.12,0.0,0.0,0.5751899607119775,-0.8180198708443174,0.5752465922225328,-0.8179800475172747,584566.506,545024.052,541009.031,568776.214,521285.615,626769.3905714286,626641.7678571428,633912.6049821429,44789.78224120436,42352.608035532976,39542.45400000003
2024-05-27,656440.291,2024,5,22,0,False,False,False,False,False,20.92,25.78,16.02,0.4,15.580000000000002,22.27,9.600000000000001,9.760000000000002,0.0,0.0,0.5610336262283677,-0.8277930117131022,0.4728231194859959,-0.8811573626087066,543898.242,632021.971,646028.397,672239.614,621366.375,626608.5605714285,625753.2688571428,633592.0762678571,45132.93952804879,43846.12685920489,-88123.72900000005
2024-05-28,665817.233,2024,5,22,1,False,False,False,False,False,21.200000000000003,26.700000000000003,15.64,0.0,14.580000000000002,26.426000000000002,8.499999999999998,11.060000000000002,0.0,0.0,0.5467112728685939,-0.8373211953118121,0.4728231194859959,-0.8811573626087066,656440.291,656109.774,665540.527,665002.708,638434.329,630096.892,625189.0073214285,634183.8086785714,46542.706763897426,43324.28742674056,330.51699999999255
2024-05-29,678938.262,2024,5,22,2,False,False,False,False,False,22.78,28.86,16.5,0.0,13.6,27.484,8.0,12.36,0.0,0.7800000000000011,0.5322271388474397,-0.8466016020976267,0.4728231194859959,-0.8811573626087066,665817.233,659114.186,655349.807,568495.068,640059.655,631483.6718571428,625218.0975,633669.0069285715,47580.02371455545,43352.27494279718,6703.0470000000205
2024-05-30,684233.4,2024,5,22,3,False,False,False,False,False,23.1,28.42,17.44,0.86,17.560000000000002,22.988,10.399999999999999,10.98,0.0,1.1000000000000014,0.5175855102531889,-0.8556314858488706,0.4728231194859959,-0.8811573626087066,678938.262,657885.535,661439.853,635501.984,649942.676,634315.6827142857,629162.4972857144,633497.0935357144,50025.8312531786,43023.27317680002,21052.726999999955
2024-05-31,672026.119,2024,5,22,4,False,False,False,False,False,21.520000000000003,25.94,17.240000000000002,1.2200000000000002,18.0,22.758000000000003,11.5,8.7,0.0,0.0,0.5027907197793043,-0.8644081744776648,0.4728231194859959,-0.8811573626087066,684233.4,652663.71,652048.475,652238.521,642678.488,638079.6634285713,630902.905,633617.2989464287,52997.75225100344,44257.18507996485,31569.69000000006
2024-06-01,605685.889,2024,6,22,5,True,False,False,False,False,20.68,24.92,16.44,0.54,15.96,22.374,10.799999999999999,8.48,0.0,0.0,0.4878471454423119,-0.8729290708206411,0.4728231194859959,-0.8811573626087066,672026.119,584566.506,584137.337,593627.948,571764.741,640845.7218571428,631609.6049285715,633622.6053035714,54373.21696510435,44765.555528511286,87459.6129999999
2024-06-02,560792.014,2024,6,22,6,True,False,False,False,False,20.64,25.380000000000003,15.399999999999999,1.02,16.36,24.256,9.3,9.980000000000004,0.0,0.0,0.47275920928627757,-0.881191653407483,0.4728231194859959,-0.8811573626087066,605685.889,543898.242,545024.052,555852.311,529995.247,643862.7765714285,632040.2456785714,633643.0711071428,51224.710368158274,44443.48225835193,61787.647
2024-06-03,664249.663,2024,6,23,0,False,False,False,False,False,21.580000000000002,26.340000000000003,16.92,0.82,16.1,24.642000000000003,9.5,9.420000000000002,0.0,0.0,0.4575313760742512,-0.8891934772070711,0.3635522502723814,-0.9315738088428033,560792.014,656440.291,632021.971,648228.123,632165.698,646276.1725714287,632216.6636428571,633624.5178035714,45845.57007708376,44138.612384043074,-95648.277
2024-06-04,676223.208,2024,6,23,1,False,False,False,False,False,22.220000000000002,27.44,16.62,0.4600000000000001,15.420000000000002,27.922000000000004,6.800000000000001,10.82,0.0,0.22000000000000242,0.44216815196707204,-0.8969321743510065,0.3635522502723814,-0.9315738088428033,664249.663,665817.233,656109.774,652583.945,660649.668,647391.7971428571,632788.8615,633744.8647142857,46227.557621008666,44456.57078139446,-1567.5700000000652
2024-06-05,690706.326,2024,6,23,2,False,False,False,False,False,22.94,28.64,16.560000000000002,0.0,15.340000000000002,28.174000000000003,6.699999999999999,12.079999999999998,0.0,0.9400000000000013,0.42667408318992467,-0.9044054548343001,0.3635522502723814,-0.9315738088428033,676223.208,678938.262,659114.186,658873.053,675239.156,648878.365,633633.1208928571,633885.7668035714,47078.31574294137,45066.69130817566,-2715.0540000000037
2024-06-06,709405.629,2024,6,23,3,False,False,False,False,False,23.900000000000002,29.360000000000003,18.1,0.020000000000000004,16.12,26.69,9.3,11.260000000000002,0.0,1.9000000000000021,0.4110537546870351,-0.9116111071930239,0.3635522502723814,-0.9315738088428033,690706.326,684233.4,657885.535,655891.305,666873.185,650559.517,634770.0235,634286.2807321429,48518.73158652171,46116.31237263164,6472.925999999978
2024-06-07,709081.52,2024,6,23,4,False,False,False,False,False,23.44,27.78,19.6,0.22000000000000003,16.68,24.738000000000003,8.100000000000001,8.18,0.0,1.4400000000000013,0.3953117887649151,-0.9185469991587165,0.3635522502723814,-0.9315738088428033,709405.629,672026.119,652663.71,645699.657,657431.943,654155.5497142856,636681.2493571428,635060.4705357143,52221.99126618485,48090.72148952648,37379.51000000001
2024-06-08,625017.26,2024,6,23,5,True,False,False,False,False,21.900000000000002,25.540000000000003,19.259999999999998,2.06,18.5,19.576,6.100000000000001,6.280000000000005,0.0,0.0,0.37945284372454435,-0.925211078289358,0.3635522502723814,-0.9315738088428033,709081.52,605685.889,584566.506,580019.888,585434.217,659449.1784285714,638944.8873214285,635855.9568035714,56071.62928093478,49985.318675238304,103395.63100000005
2024-06-09,564689.066,2024,6,23,6,True,False,False,False,False,20.86,23.740000000000002,18.14,2.62,17.32,17.458000000000002,8.599999999999998,5.600000000000001,0.0,0.0,0.36348161248290634,-0.9316013725767187,0.3635522502723814,-0.9315738088428033,625017.26,560792.014,543898.242,541009.031,546386.353,662210.8028571429,640551.9363214286,636559.3518571428,53394.51499828346,48728.22458359001,64225.24600000004
2024-06-10,667360.68,2024,6,24,0,False,False,False,False,False,19.86,22.380000000000003,17.700000000000003,4.220000000000001,15.88,15.072000000000001,7.400000000000002,4.68,0.0,0.0,0.3474028211842774,-0.9377159910299093,0.24901643885277955,-0.9684992582243312,564689.066,664249.663,656440.291,646028.397,654286.647,662767.5245714287,641397.6518571429,636932.4463928571,52167.03020798591,47115.39617787388,-99560.59699999995
2024-06-11,675023.098,2024,6,24,1,False,False,False,False,False,19.26,22.980000000000004,15.780000000000001,5.960000000000001,12.4,17.486,6.9,7.200000000000003,0.0,0.0,0.3312212278016865,-0.9435531242349544,0.24901643885277955,-0.9684992582243312,667360.68,676223.208,665817.233,665540.527,671548.429,663211.9555714286,642159.5191071428,637269.8281785714,52195.00607401491,47364.86340336696,-8862.527999999933
2024-06-12,669532.698,2024,6,24,2,False,False,False,False,False,18.94,22.900000000000002,15.46,7.26,14.96,20.786,6.800000000000001,7.440000000000001,0.0,0.0,0.31494162072895193,-0.9491110448902284,0.24901643885277955,-0.9684992582243312,675023.098,690706.326,678938.262,655349.807,675031.725,663040.5112857142,642498.1823571428,637429.095125,52147.094195338424,47571.68064758908,-15683.228000000003
